GAME_DATE_EST,HOME_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_ID,NICKNAME
2019-02-13,1610612742,2018,101.0,0.386,0.818,0.288,24.0,38.0,1610612748,112.0,0.5429999999999999,0.75,0.4,24.0,47.0,0,1610612742,Mavericks
2019-02-10,1610612742,2018,102.0,0.414,0.7829999999999999,0.324,20.0,39.0,1610612757,101.0,0.488,0.5710000000000001,0.31,24.0,48.0,1,1610612742,Mavericks
2019-02-08,1610612742,2018,107.0,0.414,0.65,0.415,23.0,37.0,1610612749,122.0,0.5479999999999999,0.833,0.278,25.0,51.0,0,1610612742,Mavericks
2019-02-06,1610612742,2018,99.0,0.4039999999999999,0.706,0.306,25.0,57.0,1610612766,93.0,0.4039999999999999,0.706,0.243,17.0,47.0,1,1610612742,Mavericks
2019-01-27,1610612742,2018,120.0,0.489,0.6759999999999999,0.306,25.0,43.0,1610612761,123.0,0.446,0.8420000000000001,0.5,24.0,44.0,0,1610612742,Mavericks
2019-01-25,1610612742,2018,106.0,0.457,0.6,0.389,24.0,43.0,1610612765,101.0,0.412,0.76,0.316,22.0,46.0,1,1610612742,Mavericks
2019-01-22,1610612742,2018,106.0,0.469,0.69,0.294,21.0,48.0,1610612746,98.0,0.363,0.759,0.278,19.0,41.0,1,1610612742,Mavericks
2019-01-16,1610612742,2018,101.0,0.43,0.75,0.357,22.0,42.0,1610612759,105.0,0.494,0.833,0.433,26.0,36.0,0,1610612742,Mavericks
2019-01-13,1610612742,2018,114.0,0.418,0.759,0.421,21.0,51.0,1610612744,119.0,0.455,0.833,0.422,26.0,49.0,0,1610612742,Mavericks
2019-01-09,1610612742,2018,104.0,0.429,0.711,0.353,21.0,42.0,1610612756,94.0,0.429,0.7140000000000001,0.28,22.0,37.0,1,1610612742,Mavericks
2019-01-07,1610612742,2018,97.0,0.419,0.708,0.267,12.0,52.0,1610612747,107.0,0.436,0.63,0.276,28.0,44.0,0,1610612742,Mavericks
2022-12-15,1610612763,2022,142.0,0.549,0.783,0.375,30.0,56.0,1610612749,101.0,0.372,0.667,0.26,22.0,39.0,1,1610612763,Grizzlies
2022-12-12,1610612763,2022,128.0,0.602,0.833,0.406,36.0,49.0,1610612737,103.0,0.356,0.773,0.324,20.0,39.0,1,1610612763,Grizzlies
2022-12-09,1610612763,2022,114.0,0.484,0.531,0.281,30.0,48.0,1610612765,103.0,0.4,0.741,0.314,23.0,47.0,1,1610612763,Grizzlies
2022-12-07,1610612763,2022,123.0,0.511,0.813,0.368,32.0,50.0,1610612760,102.0,0.37,0.87,0.368,25.0,48.0,1,1610612763,Grizzlies
2022-12-05,1610612763,2022,101.0,0.467,1.0,0.25,23.0,41.0,1610612748,93.0,0.392,0.773,0.35,23.0,45.0,1,1610612763,Grizzlies
2022-12-02,1610612763,2022,117.0,0.433,0.786,0.367,22.0,57.0,1610612755,109.0,0.44,0.882,0.424,23.0,42.0,1,1610612763,Grizzlies
2022-11-25,1610612763,2022,132.0,0.516,0.741,0.474,26.0,46.0,1610612740,111.0,0.43,0.871,0.323,26.0,41.0,1,1610612763,Grizzlies
2022-11-22,1610612763,2022,109.0,0.451,0.633,0.267,26.0,49.0,1610612758,113.0,0.433,0.741,0.333,27.0,45.0,0,1610612763,Grizzlies
2022-11-18,1610612763,2022,121.0,0.419,0.725,0.359,26.0,57.0,1610612760,110.0,0.469,0.818,0.324,34.0,43.0,1,1610612763,Grizzlies
2022-11-11,1610612763,2022,114.0,0.5,0.704,0.212,25.0,46.0,1610612750,103.0,0.468,0.864,0.333,29.0,33.0,1,1610612763,Grizzlies
2022-11-07,1610612763,2022,106.0,0.451,0.643,0.341,27.0,45.0,1610612738,109.0,0.463,0.75,0.324,26.0,45.0,0,1610612763,Grizzlies
2022-11-06,1610612763,2022,103.0,0.429,0.8,0.31,20.0,50.0,1610612764,97.0,0.427,0.7,0.195,25.0,49.0,1,1610612763,Grizzlies
2022-11-04,1610612763,2022,130.0,0.51,0.778,0.444,34.0,60.0,1610612766,99.0,0.384,0.806,0.296,22.0,41.0,1,1610612763,Grizzlies
2022-10-24,1610612763,2022,134.0,0.5,0.774,0.471,21.0,38.0,1610612751,124.0,0.54,0.808,0.31,27.0,35.0,1,1610612763,Grizzlies
2022-10-19,1610612763,2022,115.0,0.389,0.609,0.34,27.0,64.0,1610612752,112.0,0.404,0.833,0.243,28.0,54.0,1,1610612763,Grizzlies
2022-10-07,1610612763,2022,108.0,0.453,0.667,0.303,24.0,50.0,1610612748,111.0,0.425,0.864,0.346,29.0,39.0,0,1610612763,Grizzlies
2022-10-03,1610612763,2022,109.0,0.439,0.794,0.278,27.0,50.0,1610612753,97.0,0.393,0.692,0.333,23.0,38.0,1,1610612763,Grizzlies
2022-05-11,1610612763,2021,134.0,0.475,0.733,0.439,37.0,55.0,1610612744,95.0,0.45,0.692,0.359,22.0,37.0,1,1610612763,Grizzlies
2022-05-03,1610612763,2021,106.0,0.396,0.952,0.311,17.0,49.0,1610612744,101.0,0.421,0.778,0.184,27.0,52.0,1,1610612763,Grizzlies
2022-05-01,1610612763,2021,116.0,0.432,0.75,0.4,26.0,46.0,1610612744,117.0,0.484,0.65,0.368,31.0,52.0,0,1610612763,Grizzlies
2022-04-26,1610612763,2021,111.0,0.415,0.667,0.25,24.0,53.0,1610612750,109.0,0.446,0.875,0.424,23.0,42.0,1,1610612763,Grizzlies
2022-04-19,1610612763,2021,124.0,0.478,0.781,0.324,29.0,48.0,1610612750,96.0,0.395,0.893,0.289,16.0,40.0,1,1610612763,Grizzlies
2022-04-16,1610612763,2021,117.0,0.453,0.744,0.259,25.0,35.0,1610612750,130.0,0.5,0.889,0.39,32.0,46.0,0,1610612763,Grizzlies
2022-04-10,1610612763,2021,110.0,0.382,0.63,0.319,27.0,45.0,1610612738,139.0,0.545,1.0,0.375,34.0,56.0,0,1610612763,Grizzlies
2022-04-09,1610612763,2021,141.0,0.589,0.739,0.514,41.0,48.0,1610612740,114.0,0.451,0.743,0.2,23.0,29.0,1,1610612763,Grizzlies
2022-04-01,1610612763,2021,122.0,0.451,0.821,0.292,30.0,48.0,1610612756,114.0,0.547,0.588,0.37,27.0,39.0,1,1610612763,Grizzlies
2022-03-28,1610612763,2021,123.0,0.467,0.714,0.4,26.0,52.0,1610612744,95.0,0.407,0.769,0.31,18.0,40.0,1,1610612763,Grizzlies
2022-03-26,1610612763,2021,127.0,0.48,0.696,0.351,30.0,54.0,1610612749,102.0,0.398,0.808,0.219,19.0,46.0,1,1610612763,Grizzlies
2022-03-24,1610612763,2021,133.0,0.538,0.706,0.5,34.0,55.0,1610612754,103.0,0.424,0.696,0.273,20.0,31.0,1,1610612763,Grizzlies
2022-03-23,1610612763,2021,132.0,0.465,0.864,0.5,28.0,46.0,1610612751,120.0,0.494,0.926,0.36,18.0,39.0,1,1610612763,Grizzlies
2022-03-11,1610612763,2021,118.0,0.447,0.586,0.346,23.0,53.0,1610612752,114.0,0.422,0.757,0.4,23.0,54.0,1,1610612763,Grizzlies
2022-03-08,1610612763,2021,132.0,0.475,0.833,0.364,30.0,52.0,1610612740,111.0,0.466,0.667,0.324,24.0,45.0,1,1610612763,Grizzlies
2022-03-05,1610612763,2021,124.0,0.5,0.667,0.412,25.0,55.0,1610612753,96.0,0.43,0.688,0.314,25.0,41.0,1,1610612763,Grizzlies
2022-02-28,1610612763,2021,118.0,0.539,0.579,0.423,24.0,55.0,1610612759,105.0,0.414,0.737,0.281,30.0,38.0,1,1610612763,Grizzlies
2022-02-16,1610612763,2021,119.0,0.435,0.81,0.367,20.0,39.0,1610612757,123.0,0.506,0.75,0.406,23.0,43.0,0,1610612763,Grizzlies
2022-02-08,1610612763,2021,135.0,0.515,0.8,0.346,26.0,55.0,1610612746,109.0,0.449,0.75,0.355,25.0,40.0,1,1610612763,Grizzlies
2022-01-29,1610612763,2021,115.0,0.46,0.833,0.419,24.0,60.0,1610612764,95.0,0.417,0.714,0.345,27.0,37.0,1,1610612763,Grizzlies
2022-01-28,1610612763,2021,119.0,0.561,0.75,0.391,27.0,42.0,1610612762,109.0,0.435,0.857,0.37,20.0,37.0,1,1610612763,Grizzlies
2022-01-17,1610612763,2021,119.0,0.511,0.75,0.4,29.0,48.0,1610612741,106.0,0.435,0.867,0.419,24.0,43.0,1,1610612763,Grizzlies
2022-01-14,1610612763,2021,85.0,0.382,0.769,0.226,19.0,41.0,1610612742,112.0,0.516,0.625,0.25,30.0,52.0,0,1610612763,Grizzlies
2022-01-13,1610612763,2021,116.0,0.457,0.686,0.25,22.0,56.0,1610612750,108.0,0.427,0.786,0.313,23.0,46.0,1,1610612763,Grizzlies
2022-01-11,1610612763,2021,116.0,0.44,0.778,0.412,30.0,49.0,1610612744,108.0,0.427,0.862,0.361,25.0,45.0,1,1610612763,Grizzlies
2022-01-06,1610612763,2021,118.0,0.49,0.632,0.313,31.0,61.0,1610612765,88.0,0.343,0.769,0.227,23.0,39.0,1,1610612763,Grizzlies
2021-12-31,1610612763,2021,118.0,0.48,0.625,0.385,28.0,58.0,1610612759,105.0,0.433,0.625,0.343,24.0,47.0,1,1610612763,Grizzlies
2021-12-29,1610612763,2021,104.0,0.412,0.828,0.333,18.0,43.0,1610612747,99.0,0.453,0.75,0.366,24.0,39.0,1,1610612763,Grizzlies
2021-12-20,1610612763,2021,99.0,0.386,0.769,0.344,24.0,51.0,1610612760,102.0,0.429,0.679,0.289,24.0,47.0,0,1610612763,Grizzlies
2021-12-19,1610612763,2021,100.0,0.385,0.84,0.265,22.0,33.0,1610612757,105.0,0.473,0.857,0.344,17.0,51.0,0,1610612763,Grizzlies
2021-12-13,1610612763,2021,126.0,0.528,0.783,0.412,29.0,50.0,1610612755,91.0,0.446,0.684,0.182,22.0,38.0,1,1610612763,Grizzlies
2021-12-11,1610612763,2021,113.0,0.5,0.611,0.379,22.0,38.0,1610612745,106.0,0.494,0.655,0.333,25.0,40.0,1,1610612763,Grizzlies
2021-12-09,1610612763,2021,108.0,0.436,0.667,0.333,28.0,47.0,1610612747,95.0,0.462,0.647,0.4,26.0,45.0,1,1610612763,Grizzlies
2021-12-08,1610612763,2021,96.0,0.4,0.6,0.29,23.0,40.0,1610612742,104.0,0.481,0.783,0.364,24.0,47.0,0,1610612763,Grizzlies
2021-12-02,1610612763,2021,152.0,0.625,0.722,0.528,41.0,53.0,1610612760,79.0,0.329,0.818,0.289,14.0,26.0,1,1610612763,Grizzlies
2021-11-28,1610612763,2021,128.0,0.481,0.75,0.333,30.0,68.0,1610612758,101.0,0.34,0.703,0.214,17.0,49.0,1,1610612763,Grizzlies
2021-11-26,1610612763,2021,100.0,0.407,0.737,0.316,27.0,36.0,1610612737,132.0,0.584,0.714,0.481,33.0,49.0,0,1610612763,Grizzlies
2021-11-24,1610612763,2021,113.0,0.512,0.769,0.31,25.0,40.0,1610612761,126.0,0.528,0.857,0.467,25.0,34.0,0,1610612763,Grizzlies
2021-11-18,1610612763,2021,120.0,0.542,0.833,0.423,28.0,47.0,1610612746,108.0,0.467,1.0,0.41,24.0,34.0,1,1610612763,Grizzlies
2021-11-15,1610612763,2021,136.0,0.542,0.8,0.39,33.0,49.0,1610612745,102.0,0.379,0.731,0.289,24.0,46.0,1,1610612763,Grizzlies
2021-11-12,1610612763,2021,94.0,0.378,0.565,0.212,19.0,59.0,1610612756,119.0,0.489,1.0,0.486,28.0,46.0,0,1610612763,Grizzlies
2021-11-10,1610612763,2021,108.0,0.421,0.6,0.237,27.0,57.0,1610612766,118.0,0.456,0.875,0.417,32.0,49.0,0,1610612763,Grizzlies
2021-11-08,1610612763,2021,125.0,0.5,0.846,0.393,28.0,51.0,1610612750,118.0,0.423,0.826,0.378,23.0,45.0,1,1610612763,Grizzlies
2021-11-03,1610612763,2021,108.0,0.519,0.571,0.471,28.0,36.0,1610612743,106.0,0.473,0.923,0.296,24.0,44.0,1,1610612763,Grizzlies
2021-11-01,1610612763,2021,106.0,0.454,0.714,0.382,20.0,55.0,1610612743,97.0,0.443,0.667,0.237,27.0,40.0,1,1610612763,Grizzlies
2021-10-30,1610612763,2021,103.0,0.386,0.905,0.32,26.0,32.0,1610612748,129.0,0.523,0.842,0.568,31.0,50.0,0,1610612763,Grizzlies
2021-10-20,1610612763,2021,132.0,0.53,1.0,0.424,28.0,53.0,1610612739,121.0,0.505,0.722,0.368,38.0,36.0,1,1610612763,Grizzlies
2021-10-11,1610612763,2021,127.0,0.464,0.88,0.375,26.0,54.0,1610612765,92.0,0.42,0.773,0.25,17.0,37.0,1,1610612763,Grizzlies
2021-10-09,1610612763,2021,87.0,0.356,1.0,0.222,22.0,55.0,1610612737,91.0,0.388,0.813,0.4,22.0,52.0,0,1610612763,Grizzlies
2021-10-05,1610612763,2021,87.0,0.467,0.8,0.31,22.0,42.0,1610612749,77.0,0.419,0.75,0.281,21.0,35.0,1,1610612763,Grizzlies
2021-05-31,1610612763,2020,113.0,0.467,0.85,0.286,26.0,42.0,1610612762,120.0,0.459,0.893,0.5,23.0,42.0,0,1610612763,Grizzlies
2021-05-29,1610612763,2020,111.0,0.43,0.857,0.317,23.0,50.0,1610612762,121.0,0.494,0.815,0.442,17.0,43.0,0,1610612763,Grizzlies
2021-05-19,1610612763,2020,100.0,0.444,0.542,0.318,18.0,56.0,1610612759,96.0,0.351,0.833,0.364,20.0,55.0,1,1610612763,Grizzlies
2021-05-14,1610612763,2020,107.0,0.44,0.629,0.3329999999999999,23.0,49.0,1610612758,106.0,0.385,0.815,0.238,21.0,56.0,1,1610612763,Grizzlies
2021-05-13,1610612763,2020,116.0,0.5,0.833,0.3329999999999999,30.0,48.0,1610612758,110.0,0.4379999999999999,0.643,0.415,33.0,35.0,1,1610612763,Grizzlies
2021-05-11,1610612763,2020,133.0,0.573,0.938,0.485,32.0,44.0,1610612742,104.0,0.42,0.947,0.316,23.0,35.0,1,1610612763,Grizzlies
2021-05-10,1610612763,2020,115.0,0.495,0.593,0.3,33.0,49.0,1610612740,110.0,0.4429999999999999,0.667,0.435,29.0,50.0,1,1610612763,Grizzlies
2021-05-03,1610612763,2020,104.0,0.395,0.833,0.39,26.0,46.0,1610612752,118.0,0.506,0.778,0.519,19.0,45.0,0,1610612763,Grizzlies
2021-04-30,1610612763,2020,92.0,0.3429999999999999,0.813,0.282,25.0,57.0,1610612753,75.0,0.314,0.75,0.231,16.0,56.0,1,1610612763,Grizzlies
2021-04-28,1610612763,2020,109.0,0.42,0.867,0.281,26.0,44.0,1610612757,130.0,0.489,0.893,0.375,23.0,51.0,0,1610612763,Grizzlies
2021-04-14,1610612763,2020,113.0,0.467,0.762,0.382,27.0,45.0,1610612742,114.0,0.5,0.765,0.325,25.0,45.0,0,1610612763,Grizzlies
2021-04-12,1610612763,2020,101.0,0.471,0.857,0.321,27.0,51.0,1610612741,90.0,0.419,0.765,0.161,23.0,40.0,1,1610612763,Grizzlies
2021-04-11,1610612763,2020,125.0,0.461,0.684,0.3,27.0,50.0,1610612754,132.0,0.525,0.882,0.351,35.0,53.0,0,1610612763,Grizzlies
2021-04-02,1610612763,2020,120.0,0.442,0.68,0.487,26.0,53.0,1610612750,108.0,0.447,0.87,0.364,21.0,39.0,1,1610612763,Grizzlies
2021-03-31,1610612763,2020,107.0,0.467,0.7829999999999999,0.278,23.0,46.0,1610612762,111.0,0.427,0.76,0.327,20.0,46.0,0,1610612763,Grizzlies
2021-03-22,1610612763,2020,132.0,0.5,0.667,0.3429999999999999,38.0,54.0,1610612738,126.0,0.522,0.625,0.486,31.0,43.0,1,1610612763,Grizzlies
2020-12-26,1610612763,2020,112.0,0.398,0.862,0.302,20.0,46.0,1610612737,122.0,0.4270000000000001,0.868,0.361,23.0,54.0,0,1610612763,Grizzlies
2020-12-23,1610612763,2020,119.0,0.516,0.611,0.37,27.0,42.0,1610612759,131.0,0.505,0.862,0.4,28.0,48.0,0,1610612763,Grizzlies
2021-03-20,1610612763,2020,111.0,0.389,0.871,0.313,25.0,60.0,1610612744,103.0,0.344,0.8240000000000001,0.317,23.0,46.0,1,1610612763,Grizzlies
2021-03-19,1610612763,2020,103.0,0.4639999999999999,0.81,0.308,24.0,46.0,1610612744,116.0,0.484,0.722,0.366,31.0,43.0,0,1610612763,Grizzlies
2021-03-17,1610612763,2020,89.0,0.353,0.76,0.238,22.0,50.0,1610612748,85.0,0.36,0.722,0.235,17.0,51.0,1,1610612763,Grizzlies
2021-03-12,1610612763,2020,102.0,0.46,1.0,0.5,27.0,45.0,1610612743,103.0,0.446,0.727,0.351,27.0,45.0,0,1610612763,Grizzlies
2021-03-10,1610612763,2020,127.0,0.505,0.655,0.348,31.0,60.0,1610612764,112.0,0.4,0.926,0.306,23.0,39.0,1,1610612763,Grizzlies
2021-03-04,1610612763,2020,111.0,0.396,0.958,0.235,21.0,56.0,1610612749,112.0,0.442,0.818,0.294,21.0,52.0,0,1610612763,Grizzlies
2021-02-26,1610612763,2020,99.0,0.402,0.75,0.321,24.0,37.0,1610612746,119.0,0.55,0.944,0.4,34.0,47.0,0,1610612763,Grizzlies
2021-02-25,1610612763,2020,122.0,0.5429999999999999,0.688,0.579,27.0,48.0,1610612746,94.0,0.405,0.875,0.353,19.0,41.0,1,1610612763,Grizzlies
2021-02-20,1610612763,2020,97.0,0.387,0.87,0.152,19.0,49.0,1610612756,128.0,0.535,0.923,0.522,35.0,41.0,0,1610612763,Grizzlies
2021-02-19,1610612763,2020,109.0,0.467,0.87,0.25,20.0,49.0,1610612765,95.0,0.419,0.6920000000000001,0.311,27.0,45.0,1,1610612763,Grizzlies
2021-02-17,1610612763,2020,122.0,0.506,0.7879999999999999,0.462,31.0,44.0,1610612760,113.0,0.449,0.857,0.4629999999999999,25.0,39.0,1,1610612763,Grizzlies
2021-02-16,1610612763,2020,113.0,0.477,0.889,0.419,23.0,32.0,1610612740,144.0,0.615,0.765,0.5,33.0,47.0,0,1610612763,Grizzlies
2021-02-10,1610612763,2020,130.0,0.5,0.722,0.469,34.0,46.0,1610612766,114.0,0.5489999999999999,0.833,0.483,23.0,35.0,1,1610612763,Grizzlies
2021-02-08,1610612763,2020,113.0,0.425,0.897,0.3329999999999999,27.0,42.0,1610612761,128.0,0.545,0.923,0.541,28.0,37.0,0,1610612763,Grizzlies
2021-02-04,1610612763,2020,103.0,0.425,0.708,0.3429999999999999,28.0,43.0,1610612745,115.0,0.471,0.8240000000000001,0.422,26.0,44.0,0,1610612763,Grizzlies
2021-01-18,1610612763,2020,108.0,0.494,0.75,0.423,31.0,40.0,1610612756,104.0,0.455,0.563,0.417,30.0,44.0,1,1610612763,Grizzlies
2021-01-16,1610612763,2020,106.0,0.434,0.667,0.276,27.0,43.0,1610612755,104.0,0.44,0.7190000000000001,0.28,23.0,53.0,1,1610612763,Grizzlies
2021-01-08,1610612763,2020,115.0,0.4589999999999999,0.857,0.406,29.0,46.0,1610612751,110.0,0.469,0.952,0.452,26.0,42.0,1,1610612763,Grizzlies
2021-01-07,1610612763,2020,90.0,0.434,0.875,0.355,27.0,48.0,1610612739,94.0,0.456,0.563,0.433,24.0,37.0,0,1610612763,Grizzlies
2021-01-05,1610612763,2020,92.0,0.414,0.769,0.385,24.0,38.0,1610612747,94.0,0.4370000000000001,0.818,0.29,24.0,52.0,0,1610612763,Grizzlies
2021-01-03,1610612763,2020,94.0,0.411,0.875,0.273,23.0,50.0,1610612747,108.0,0.461,0.737,0.3429999999999999,24.0,49.0,0,1610612763,Grizzlies
2020-12-26,1610612763,2020,112.0,0.3979999999999999,0.862,0.302,20.0,46.0,1610612737,122.0,0.4270000000000001,0.868,0.361,23.0,54.0,0,1610612763,Grizzlies
2020-12-19,1610612763,2020,116.0,0.4,0.7440000000000001,0.396,21.0,43.0,1610612737,117.0,0.422,0.8370000000000001,0.297,24.0,47.0,0,1610612763,Grizzlies
2020-12-17,1610612763,2020,128.0,0.474,0.773,0.38,33.0,58.0,1610612737,106.0,0.381,0.8640000000000001,0.289,25.0,46.0,1,1610612763,Grizzlies
2020-08-13,1610612763,2019,119.0,0.5,0.696,0.394,36.0,55.0,1610612749,106.0,0.398,0.652,0.317,27.0,45.0,1,1610612763,Grizzlies
2020-08-11,1610612763,2019,107.0,0.393,0.789,0.241,26.0,44.0,1610612738,122.0,0.512,0.7829999999999999,0.4320000000000001,29.0,46.0,0,1610612763,Grizzlies
2020-08-07,1610612763,2019,121.0,0.5539999999999999,0.9,0.355,24.0,58.0,1610612760,92.0,0.351,0.733,0.302,19.0,36.0,1,1610612763,Grizzlies
2020-08-02,1610612763,2019,106.0,0.462,0.833,0.233,27.0,39.0,1610612759,108.0,0.419,0.727,0.414,22.0,49.0,0,1610612763,Grizzlies
2020-07-26,1610612763,2019,104.0,0.386,0.778,0.242,21.0,51.0,1610612745,119.0,0.4270000000000001,0.8079999999999999,0.431,25.0,48.0,0,1610612763,Grizzlies
2020-03-10,1610612763,2019,115.0,0.5,0.737,0.379,24.0,39.0,1610612753,120.0,0.467,0.909,0.424,31.0,41.0,0,1610612763,Grizzlies
2020-03-07,1610612763,2019,118.0,0.494,0.606,0.364,27.0,58.0,1610612737,101.0,0.337,0.857,0.265,23.0,46.0,1,1610612763,Grizzlies
2020-02-29,1610612763,2019,105.0,0.4529999999999999,0.818,0.3229999999999999,27.0,51.0,1610612747,88.0,0.409,0.583,0.25,26.0,45.0,1,1610612763,Grizzlies
2020-02-28,1610612763,2019,101.0,0.429,0.75,0.267,27.0,52.0,1610612758,104.0,0.418,0.81,0.289,24.0,47.0,0,1610612763,Grizzlies
2020-02-12,1610612763,2019,111.0,0.474,0.682,0.261,26.0,57.0,1610612757,104.0,0.371,0.792,0.351,21.0,51.0,1,1610612763,Grizzlies
2020-02-03,1610612763,2019,96.0,0.467,0.833,0.118,27.0,47.0,1610612765,82.0,0.347,0.667,0.308,21.0,51.0,1,1610612763,Grizzlies
2020-01-28,1610612763,2019,104.0,0.561,0.429,0.3329999999999999,32.0,41.0,1610612743,96.0,0.3720000000000001,0.833,0.3779999999999999,23.0,44.0,1,1610612763,Grizzlies
2020-01-26,1610612763,2019,114.0,0.524,0.6920000000000001,0.421,25.0,46.0,1610612756,109.0,0.38,0.8,0.379,23.0,42.0,1,1610612763,Grizzlies
2020-01-20,1610612763,2019,116.0,0.447,0.7140000000000001,0.273,26.0,51.0,1610612740,126.0,0.477,0.875,0.4379999999999999,24.0,43.0,0,1610612763,Grizzlies
2020-01-17,1610612763,2019,113.0,0.506,0.7,0.321,32.0,44.0,1610612739,109.0,0.446,0.6920000000000001,0.25,18.0,50.0,1,1610612763,Grizzlies
2020-01-14,1610612763,2019,121.0,0.505,0.8420000000000001,0.351,29.0,42.0,1610612745,110.0,0.43,0.917,0.311,18.0,41.0,1,1610612763,Grizzlies
2020-01-12,1610612763,2019,122.0,0.45,0.84,0.314,33.0,60.0,1610612744,102.0,0.38,0.7140000000000001,0.5,23.0,47.0,1,1610612763,Grizzlies
2020-01-10,1610612763,2019,134.0,0.52,0.875,0.421,39.0,49.0,1610612759,121.0,0.483,0.87,0.425,29.0,37.0,1,1610612763,Grizzlies
2020-01-07,1610612763,2019,119.0,0.517,0.905,0.286,22.0,44.0,1610612750,112.0,0.444,0.81,0.319,23.0,40.0,1,1610612763,Grizzlies
2019-12-29,1610612763,2019,117.0,0.489,1.0,0.286,30.0,50.0,1610612766,104.0,0.43,0.6559999999999999,0.29,23.0,42.0,1,1610612763,Grizzlies
2019-12-23,1610612763,2019,115.0,0.469,0.625,0.405,28.0,35.0,1610612759,145.0,0.674,0.7140000000000001,0.625,36.0,46.0,0,1610612763,Grizzlies
2019-12-21,1610612763,2019,119.0,0.482,0.828,0.429,32.0,44.0,1610612758,115.0,0.43,0.75,0.306,22.0,51.0,1,1610612763,Grizzlies
2019-12-16,1610612763,2019,118.0,0.488,0.7,0.361,28.0,45.0,1610612748,111.0,0.457,0.8390000000000001,0.4579999999999999,22.0,35.0,1,1610612763,Grizzlies
2019-12-14,1610612763,2019,128.0,0.5710000000000001,0.875,0.407,32.0,46.0,1610612764,111.0,0.424,0.7809999999999999,0.368,22.0,34.0,1,1610612763,Grizzlies
2019-12-13,1610612763,2019,114.0,0.3879999999999999,0.7829999999999999,0.408,27.0,45.0,1610612749,127.0,0.506,0.848,0.3670000000000001,22.0,55.0,0,1610612763,Grizzlies
2019-12-02,1610612763,2019,104.0,0.4270000000000001,0.947,0.263,23.0,38.0,1610612754,117.0,0.5,0.867,0.421,31.0,44.0,0,1610612763,Grizzlies
2019-11-29,1610612763,2019,94.0,0.3939999999999999,0.588,0.294,22.0,55.0,1610612762,103.0,0.4,0.789,0.3429999999999999,18.0,52.0,0,1610612763,Grizzlies
2019-11-27,1610612763,2019,119.0,0.467,0.846,0.3929999999999999,26.0,48.0,1610612746,121.0,0.4629999999999999,0.76,0.341,30.0,43.0,0,1610612763,Grizzlies
2019-11-23,1610612763,2019,108.0,0.483,0.615,0.467,28.0,47.0,1610612747,109.0,0.452,0.69,0.3329999999999999,19.0,40.0,0,1610612763,Grizzlies
2019-11-19,1610612763,2019,95.0,0.409,0.737,0.36,26.0,37.0,1610612744,114.0,0.478,0.8640000000000001,0.31,33.0,51.0,0,1610612763,Grizzlies
2019-11-17,1610612763,2019,114.0,0.4639999999999999,0.833,0.444,29.0,45.0,1610612743,131.0,0.551,0.652,0.563,36.0,39.0,0,1610612763,Grizzlies
2019-11-15,1610612763,2019,107.0,0.4479999999999999,0.846,0.286,25.0,46.0,1610612762,106.0,0.402,0.8440000000000001,0.265,17.0,45.0,1,1610612763,Grizzlies
2019-11-09,1610612763,2019,122.0,0.526,0.7140000000000001,0.3329999999999999,31.0,39.0,1610612742,138.0,0.536,0.8,0.429,27.0,47.0,0,1610612763,Grizzlies
2019-11-06,1610612763,2019,137.0,0.568,0.833,0.522,34.0,49.0,1610612750,121.0,0.4479999999999999,0.731,0.356,29.0,36.0,1,1610612763,Grizzlies
2019-11-04,1610612763,2019,100.0,0.426,0.81,0.12,19.0,51.0,1610612745,107.0,0.376,0.69,0.34,20.0,51.0,0,1610612763,Grizzlies
2019-11-02,1610612763,2019,105.0,0.488,0.632,0.321,26.0,46.0,1610612756,114.0,0.5,0.75,0.412,26.0,32.0,0,1610612763,Grizzlies
2019-10-27,1610612763,2019,134.0,0.485,0.8,0.424,33.0,49.0,1610612751,133.0,0.436,0.8109999999999999,0.3329999999999999,28.0,53.0,1,1610612763,Grizzlies
2019-10-25,1610612763,2019,102.0,0.415,0.7,0.345,24.0,56.0,1610612741,110.0,0.43,0.75,0.286,18.0,45.0,0,1610612763,Grizzlies
2019-10-14,1610612763,2019,99.0,0.376,0.7140000000000001,0.281,22.0,50.0,1610612766,120.0,0.479,0.867,0.425,25.0,58.0,0,1610612763,Grizzlies
2019-04-10,1610612763,2018,132.0,0.49,0.833,0.457,25.0,49.0,1610612744,117.0,0.5,0.857,0.433,32.0,39.0,1,1610612763,Grizzlies
2019-04-07,1610612763,2018,127.0,0.429,0.857,0.4320000000000001,32.0,53.0,1610612742,129.0,0.4589999999999999,0.794,0.293,31.0,51.0,0,1610612763,Grizzlies
2019-03-27,1610612763,2018,103.0,0.39,0.7140000000000001,0.3229999999999999,22.0,51.0,1610612744,118.0,0.536,0.867,0.484,30.0,46.0,0,1610612763,Grizzlies
2019-03-25,1610612763,2018,115.0,0.449,0.774,0.3329999999999999,31.0,57.0,1610612760,103.0,0.4,0.75,0.3329999999999999,17.0,41.0,1,1610612763,Grizzlies
