,game_id,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
1620,21200176,1610612754,1610612759,97.0,0.413,0.667,0.4379999999999999,27.0,49.0,104.0,0.494,0.909,0.118,19.0,37.0,2012-11-23,191.0,1
1630,21200178,1610612745,1610612752,131.0,0.517,0.893,0.56,22.0,49.0,103.0,0.43,0.857,0.436,22.0,30.0,2012-11-23,197.5,1
1640,21200179,1610612743,1610612744,102.0,0.476,0.5670000000000001,0.263,21.0,39.0,91.0,0.4379999999999999,0.778,0.412,22.0,45.0,2012-11-23,201.0,0
1650,21200180,1610612762,1610612758,104.0,0.434,0.879,0.2,27.0,43.0,102.0,0.5,0.75,0.588,21.0,31.0,2012-11-23,194.5,1
1660,21200181,1610612756,1610612740,111.0,0.489,0.632,0.44,28.0,35.0,108.0,0.513,0.833,0.5,27.0,41.0,2012-11-23,195.0,1
1670,21200182,1610612757,1610612750,103.0,0.5379999999999999,0.444,0.44,24.0,33.0,95.0,0.41,0.757,0.1669999999999999,15.0,47.0,2012-11-23,198.0,0
1680,21200177,1610612763,1610612747,106.0,0.507,0.8,0.545,23.0,39.0,98.0,0.446,0.833,0.444,19.0,28.0,2012-11-23,200.0,1
1690,21200185,1610612737,1610612746,104.0,0.507,0.8079999999999999,0.412,26.0,39.0,93.0,0.4270000000000001,0.84,0.421,19.0,37.0,2012-11-24,188.5,1
1700,21200183,1610612755,1610612760,109.0,0.495,0.706,0.35,31.0,43.0,116.0,0.4429999999999999,0.865,0.286,21.0,42.0,2012-11-24,191.5,1
1710,21200184,1610612764,1610612766,106.0,0.366,0.821,0.222,21.0,53.0,108.0,0.41,0.778,0.429,20.0,40.0,2012-11-24,188.5,1
1720,21200186,1610612748,1610612739,110.0,0.522,0.784,0.474,21.0,39.0,108.0,0.4429999999999999,0.727,0.452,21.0,32.0,2012-11-24,197.5,1
1730,21200188,1610612749,1610612741,86.0,0.4320000000000001,0.7,0.176,20.0,40.0,93.0,0.39,0.962,0.25,17.0,54.0,2012-11-24,193.0,0
1740,21200189,1610612758,1610612762,108.0,0.541,0.688,0.375,19.0,37.0,97.0,0.405,0.733,0.44,23.0,38.0,2012-11-24,196.0,1
1750,21200190,1610612744,1610612750,96.0,0.423,0.828,0.286,18.0,48.0,85.0,0.384,0.737,0.185,25.0,39.0,2012-11-24,197.5,0
1760,21200187,1610612742,1610612747,89.0,0.37,0.55,0.357,22.0,39.0,115.0,0.488,0.6759999999999999,0.545,21.0,61.0,2012-11-24,204.5,0
1770,21200191,1610612761,1610612759,106.0,0.364,0.833,0.25,21.0,61.0,111.0,0.4270000000000001,0.789,0.296,25.0,52.0,2012-11-25,195.5,1
1780,21200196,1610612743,1610612740,102.0,0.5329999999999999,0.81,0.385,27.0,41.0,84.0,0.3879999999999999,0.6,0.462,23.0,40.0,2012-11-25,194.0,0
1790,21200195,1610612753,1610612738,110.0,0.456,0.895,0.423,20.0,42.0,116.0,0.4479999999999999,0.789,0.389,26.0,51.0,2012-11-25,189.0,1
1800,21200194,1610612755,1610612756,104.0,0.481,0.7390000000000001,0.474,23.0,33.0,101.0,0.47,0.95,0.364,24.0,41.0,2012-11-25,194.5,1
1810,21200193,1610612751,1610612757,98.0,0.424,0.7140000000000001,0.294,26.0,48.0,85.0,0.436,0.769,0.412,22.0,34.0,2012-11-25,193.5,0
1820,21200192,1610612752,1610612765,121.0,0.481,0.903,0.515,24.0,37.0,100.0,0.474,0.773,0.45,20.0,38.0,2012-11-25,190.0,1
1830,21200198,1610612765,1610612757,108.0,0.525,0.682,0.6,26.0,47.0,101.0,0.424,0.742,0.316,23.0,42.0,2012-11-26,193.0,1
1840,21200199,1610612741,1610612749,92.0,0.4379999999999999,0.895,0.455,21.0,40.0,93.0,0.4589999999999999,0.632,0.2,23.0,36.0,2012-11-26,192.5,0
1850,21200200,1610612763,1610612739,84.0,0.465,0.778,0.364,16.0,33.0,78.0,0.408,0.8,0.25,12.0,41.0,2012-11-26,193.0,0
1860,21200203,1610612746,1610612740,98.0,0.4679999999999999,0.545,0.486,26.0,32.0,105.0,0.507,0.7829999999999999,0.6,23.0,36.0,2012-11-26,189.0,1
1870,21200202,1610612762,1610612743,105.0,0.462,0.735,0.364,19.0,31.0,103.0,0.5479999999999999,0.563,0.357,22.0,38.0,2012-11-26,197.5,1
1880,21200197,1610612764,1610612759,92.0,0.411,0.8240000000000001,0.286,14.0,40.0,118.0,0.563,0.75,0.565,32.0,43.0,2012-11-26,195.5,1
1890,21200201,1610612760,1610612766,114.0,0.513,0.913,0.481,31.0,54.0,69.0,0.291,0.773,0.273,12.0,37.0,2012-11-26,201.0,0
1900,21200013,1610612751,1610612752,96.0,0.407,0.684,0.321,23.0,50.0,89.0,0.3879999999999999,0.708,0.286,14.0,50.0,2012-11-26,193.0,0
1910,21200204,1610612755,1610612742,100.0,0.467,0.75,0.429,22.0,40.0,98.0,0.457,0.8640000000000001,0.263,23.0,37.0,2012-11-27,192.0,1
1920,21200206,1610612745,1610612761,117.0,0.53,0.762,0.5,30.0,45.0,101.0,0.488,0.75,0.348,25.0,39.0,2012-11-27,202.5,1
1930,21200205,1610612739,1610612756,78.0,0.357,0.727,0.133,21.0,45.0,91.0,0.4679999999999999,0.611,0.353,22.0,39.0,2012-11-27,201.0,0
1940,21200207,1610612758,1610612750,89.0,0.44,0.643,0.353,21.0,36.0,97.0,0.4579999999999999,0.833,0.273,25.0,51.0,2012-11-27,195.5,0
1950,21200208,1610612747,1610612754,77.0,0.316,0.535,0.214,13.0,56.0,79.0,0.3670000000000001,0.63,0.211,17.0,50.0,2012-11-27,196.0,0
1960,21200209,1610612764,1610612757,84.0,0.4370000000000001,0.895,0.417,18.0,42.0,82.0,0.349,0.667,0.3229999999999999,14.0,45.0,2012-11-28,193.5,0
1970,21200210,1610612753,1610612759,89.0,0.4320000000000001,0.625,0.133,16.0,46.0,110.0,0.524,0.733,0.44,26.0,39.0,2012-11-28,196.5,1
1980,21200211,1610612738,1610612751,83.0,0.4270000000000001,0.75,0.143,14.0,40.0,95.0,0.402,0.655,0.417,21.0,50.0,2012-11-28,189.5,0
1990,21200213,1610612765,1610612756,117.0,0.526,0.7140000000000001,0.75,28.0,43.0,77.0,0.341,0.75,0.286,11.0,39.0,2012-11-28,198.0,0
2000,21200214,1610612741,1610612742,101.0,0.493,0.818,0.6,24.0,44.0,78.0,0.346,0.9,0.222,18.0,30.0,2012-11-28,189.5,0
2010,21200212,1610612737,1610612766,94.0,0.4,0.667,0.375,28.0,44.0,91.0,0.395,0.826,0.5,18.0,45.0,2012-11-28,193.0,0
2020,21200216,1610612763,1610612761,103.0,0.475,0.679,0.444,28.0,46.0,82.0,0.392,0.792,0.294,11.0,33.0,2012-11-28,189.0,0
2030,21200217,1610612740,1610612762,84.0,0.425,0.81,0.238,15.0,38.0,96.0,0.4920000000000001,0.737,0.545,24.0,39.0,2012-11-28,190.0,0
2040,21200218,1610612760,1610612745,120.0,0.54,0.773,0.409,26.0,46.0,98.0,0.414,0.6,0.381,20.0,38.0,2012-11-28,210.5,1
2050,21200219,1610612746,1610612750,101.0,0.457,0.885,0.211,28.0,35.0,95.0,0.3779999999999999,0.7709999999999999,0.273,18.0,52.0,2012-11-28,194.0,1
2060,21200215,1610612749,1610612752,88.0,0.4579999999999999,0.81,0.385,24.0,36.0,102.0,0.479,0.84,0.524,18.0,38.0,2012-11-28,202.0,0
2070,21200221,1610612744,1610612743,106.0,0.512,0.769,0.444,29.0,43.0,105.0,0.452,0.792,0.476,25.0,40.0,2012-11-29,200.0,1
2080,21200220,1610612748,1610612759,105.0,0.488,0.8420000000000001,0.385,22.0,37.0,100.0,0.45,0.75,0.3329999999999999,22.0,45.0,2012-11-29,202.0,1
2090,21200225,1610612738,1610612757,96.0,0.493,0.9,0.375,20.0,36.0,78.0,0.348,0.73,0.2,12.0,37.0,2012-11-30,192.5,0
2100,21200222,1610612761,1610612756,101.0,0.481,0.682,0.5710000000000001,24.0,41.0,97.0,0.481,0.895,0.375,28.0,34.0,2012-11-30,200.0,0
2110,21200223,1610612766,1610612755,98.0,0.47,0.667,0.471,25.0,41.0,104.0,0.512,0.8,0.471,26.0,39.0,2012-11-30,188.0,1
2120,21200224,1610612753,1610612751,86.0,0.449,0.789,0.091,20.0,36.0,98.0,0.4579999999999999,0.846,0.55,22.0,41.0,2012-11-30,184.0,0
2130,21200226,1610612752,1610612764,108.0,0.531,0.667,0.414,24.0,32.0,87.0,0.449,0.5710000000000001,0.278,11.0,42.0,2012-11-30,190.0,1
2140,21200228,1610612763,1610612765,90.0,0.4,0.857,0.3329999999999999,20.0,39.0,78.0,0.4029999999999999,0.8,0.25,15.0,46.0,2012-11-30,188.5,0
2150,21200229,1610612760,1610612762,106.0,0.52,0.727,0.444,21.0,47.0,94.0,0.413,0.917,0.304,24.0,40.0,2012-11-30,201.5,0
2160,21200230,1610612750,1610612749,95.0,0.391,0.7040000000000001,0.421,15.0,56.0,85.0,0.366,0.75,0.278,14.0,47.0,2012-11-30,194.5,0
2170,21200231,1610612758,1610612754,92.0,0.4270000000000001,0.88,0.353,15.0,42.0,97.0,0.435,0.737,0.346,27.0,41.0,2012-11-30,187.5,1
2180,21200232,1610612747,1610612743,122.0,0.54,0.647,0.515,33.0,46.0,103.0,0.465,0.682,0.3329999999999999,22.0,38.0,2012-11-30,205.5,1
2190,21200227,1610612737,1610612739,111.0,0.487,0.7190000000000001,0.6,25.0,28.0,113.0,0.482,0.955,0.435,21.0,49.0,2012-11-30,189.0,1
2200,21200238,1610612749,1610612738,91.0,0.456,0.75,0.308,24.0,42.0,88.0,0.415,0.8240000000000001,0.316,26.0,43.0,2012-12-01,195.5,0
2210,21200233,1610612748,1610612751,102.0,0.513,0.789,0.35,20.0,35.0,89.0,0.44,0.63,0.214,20.0,38.0,2012-12-01,192.5,0
2220,21200234,1610612739,1610612757,117.0,0.434,0.818,0.371,32.0,48.0,118.0,0.489,0.81,0.36,25.0,41.0,2012-12-01,193.0,1
2230,21200235,1610612741,1610612755,93.0,0.469,0.619,0.5710000000000001,28.0,50.0,88.0,0.439,0.722,0.25,17.0,37.0,2012-12-01,182.5,0
2240,21200236,1610612740,1610612760,79.0,0.37,0.722,0.25,18.0,43.0,100.0,0.506,0.765,0.4379999999999999,21.0,45.0,2012-12-01,193.5,0
2250,21200239,1610612759,1610612763,99.0,0.416,0.75,0.241,21.0,48.0,95.0,0.364,0.8640000000000001,0.267,25.0,52.0,2012-12-01,196.5,0
2260,21200240,1610612742,1610612765,92.0,0.409,0.625,0.44,28.0,49.0,77.0,0.341,0.778,0.238,16.0,52.0,2012-12-01,195.0,0
2270,21200241,1610612746,1610612758,116.0,0.547,0.625,0.5,27.0,41.0,81.0,0.382,0.778,0.391,23.0,40.0,2012-12-01,197.5,0
2280,21200242,1610612744,1610612754,103.0,0.475,0.947,0.45,22.0,41.0,92.0,0.4589999999999999,0.8,0.364,20.0,36.0,2012-12-01,188.0,1
2290,21200237,1610612745,1610612762,124.0,0.5539999999999999,0.8079999999999999,0.5,26.0,38.0,116.0,0.511,0.818,0.55,25.0,38.0,2012-12-01,206.5,1
2300,21200244,1610612747,1610612753,103.0,0.419,0.6409999999999999,0.353,20.0,46.0,113.0,0.5,0.95,0.348,34.0,44.0,2012-12-02,197.5,1
2310,21200243,1610612752,1610612756,106.0,0.444,0.8240000000000001,0.414,21.0,43.0,99.0,0.488,0.684,0.348,21.0,45.0,2012-12-02,200.5,1
2320,21200247,1610612740,1610612749,102.0,0.524,1.0,0.417,29.0,37.0,81.0,0.382,0.652,0.421,20.0,40.0,2012-12-03,188.0,0
2330,21200248,1610612743,1610612761,113.0,0.471,0.628,0.4,25.0,53.0,110.0,0.488,0.895,0.321,19.0,37.0,2012-12-03,200.5,1
2340,21200246,1610612765,1610612739,89.0,0.429,0.684,0.222,21.0,49.0,79.0,0.337,0.706,0.15,19.0,53.0,2012-12-03,191.5,0
2350,21200250,1610612744,1610612753,94.0,0.457,0.722,0.412,23.0,43.0,102.0,0.435,0.875,0.348,29.0,43.0,2012-12-03,197.0,0
2360,21200249,1610612762,1610612746,104.0,0.568,0.733,0.45,25.0,41.0,105.0,0.472,0.708,0.19,19.0,36.0,2012-12-03,197.0,1
2370,21200245,1610612766,1610612757,112.0,0.466,0.773,0.481,28.0,41.0,118.0,0.467,0.769,0.3429999999999999,28.0,48.0,2012-12-03,192.0,1
2380,21200252,1610612764,1610612748,105.0,0.481,0.759,0.368,31.0,44.0,101.0,0.461,0.688,0.286,27.0,43.0,2012-12-04,194.5,1
2390,21200251,1610612755,1610612750,88.0,0.422,0.565,0.25,24.0,40.0,105.0,0.532,0.588,0.52,28.0,47.0,2012-12-04,187.5,1
2400,21200253,1610612751,1610612760,111.0,0.429,0.826,0.412,22.0,40.0,117.0,0.606,0.882,0.5,22.0,33.0,2012-12-04,195.0,1
2410,21200256,1610612745,1610612747,107.0,0.376,0.774,0.206,22.0,50.0,105.0,0.4579999999999999,0.647,0.3329999999999999,16.0,53.0,2012-12-04,215.5,0
2420,21200255,1610612763,1610612756,108.0,0.471,0.774,0.211,13.0,50.0,98.0,0.4629999999999999,0.727,0.429,22.0,32.0,2012-12-04,196.0,1
2430,21200254,1610612741,1610612754,76.0,0.384,0.8,0.3329999999999999,18.0,46.0,80.0,0.363,0.741,0.2,17.0,46.0,2012-12-04,180.0,0
2440,21200267,1610612746,1610612742,112.0,0.5,0.762,0.3,30.0,49.0,90.0,0.405,0.895,0.263,20.0,41.0,2012-12-05,200.5,1
2450,21200257,1610612766,1610612752,98.0,0.47,0.867,0.4379999999999999,26.0,50.0,100.0,0.424,0.6920000000000001,0.317,23.0,36.0,2012-12-05,197.5,1
2460,21200259,1610612738,1610612750,104.0,0.526,0.6920000000000001,0.235,24.0,45.0,94.0,0.44,0.467,0.316,19.0,41.0,2012-12-05,193.0,1
2470,21200261,1610612765,1610612744,97.0,0.4429999999999999,0.677,0.286,22.0,44.0,104.0,0.4529999999999999,0.794,0.375,24.0,35.0,2012-12-05,192.5,1
2480,21200260,1610612737,1610612743,108.0,0.442,0.8420000000000001,0.364,24.0,47.0,104.0,0.481,0.84,0.412,24.0,40.0,2012-12-05,199.5,1
2490,21200258,1610612754,1610612757,99.0,0.45,0.947,0.346,20.0,46.0,92.0,0.43,0.818,0.273,18.0,37.0,2012-12-05,186.5,1
2500,21200263,1610612740,1610612747,87.0,0.412,0.556,0.368,22.0,46.0,103.0,0.4629999999999999,0.727,0.4639999999999999,24.0,46.0,2012-12-05,195.5,0
2510,21200264,1610612759,1610612749,110.0,0.471,0.857,0.286,27.0,53.0,99.0,0.417,0.828,0.417,24.0,36.0,2012-12-05,202.0,1
2520,21200265,1610612762,1610612753,87.0,0.416,0.815,0.1,17.0,38.0,81.0,0.442,0.706,0.067,15.0,46.0,2012-12-05,196.5,0
2530,21200266,1610612758,1610612761,107.0,0.4629999999999999,0.735,0.4,18.0,47.0,100.0,0.407,0.857,0.261,25.0,40.0,2012-12-05,198.0,1
2540,21200262,1610612739,1610612741,85.0,0.365,0.72,0.313,15.0,41.0,95.0,0.472,0.852,0.267,22.0,45.0,2012-12-05,182.5,0
2550,21200269,1610612756,1610612742,94.0,0.4,0.72,0.381,19.0,42.0,97.0,0.474,0.792,0.3329999999999999,15.0,44.0,2012-12-06,205.5,0
2560,21200268,1610612748,1610612752,92.0,0.421,0.7859999999999999,0.375,17.0,43.0,112.0,0.451,0.632,0.409,20.0,46.0,2012-12-06,199.5,1
2570,21200274,1610612765,1610612741,104.0,0.514,0.774,0.5710000000000001,14.0,28.0,108.0,0.524,0.81,0.357,23.0,41.0,2012-12-07,181.5,1
2580,21200270,1610612755,1610612738,95.0,0.374,0.731,0.182,19.0,54.0,94.0,0.4320000000000001,0.72,0.273,24.0,53.0,2012-12-07,188.5,1
2590,21200271,1610612754,1610612743,89.0,0.447,0.611,0.435,27.0,42.0,92.0,0.442,0.65,0.176,24.0,37.0,2012-12-07,194.5,0
2600,21200272,1610612751,1610612744,102.0,0.425,0.7390000000000001,0.3329999999999999,23.0,44.0,109.0,0.511,0.8,0.474,24.0,47.0,2012-12-07,195.5,1
2610,21200273,1610612737,1610612764,104.0,0.482,0.632,0.385,23.0,47.0,95.0,0.456,0.8,0.4379999999999999,22.0,32.0,2012-12-07,191.5,1
2620,21200275,1610612740,1610612763,89.0,0.48,0.75,0.5,22.0,29.0,96.0,0.5,0.727,0.471,23.0,46.0,2012-12-07,183.0,1
2630,21200276,1610612750,1610612739,91.0,0.429,0.7709999999999999,0.211,18.0,53.0,73.0,0.345,0.667,0.292,15.0,41.0,2012-12-07,191.0,0
2640,21200277,1610612749,1610612766,108.0,0.4039999999999999,0.813,0.429,20.0,59.0,93.0,0.444,0.563,0.231,18.0,45.0,2012-12-07,197.5,1
2650,21200278,1610612759,1610612745,114.0,0.552,0.923,0.3,33.0,50.0,92.0,0.389,0.875,0.3329999999999999,23.0,37.0,2012-12-07,212.5,0
2660,21200279,1610612762,1610612761,131.0,0.495,0.8,0.565,31.0,51.0,99.0,0.402,0.8390000000000001,0.292,13.0,41.0,2012-12-07,197.5,1
2670,21200280,1610612760,1610612747,114.0,0.488,0.821,0.529,22.0,36.0,108.0,0.429,0.8059999999999999,0.3929999999999999,17.0,45.0,2012-12-07,211.5,1
2680,21200281,1610612758,1610612753,91.0,0.405,0.821,0.19,20.0,51.0,82.0,0.375,0.857,0.267,17.0,40.0,2012-12-07,194.0,0
2690,21200282,1610612746,1610612756,117.0,0.516,0.583,0.304,30.0,41.0,99.0,0.462,0.9,0.375,24.0,37.0,2012-12-08,200.5,1
2700,21200283,1610612764,1610612744,97.0,0.425,0.609,0.36,23.0,37.0,101.0,0.4320000000000001,0.815,0.409,22.0,57.0,2012-12-08,197.0,1
2710,21200284,1610612766,1610612759,102.0,0.4679999999999999,0.71,0.4,18.0,30.0,132.0,0.556,0.867,0.5589999999999999,38.0,45.0,2012-12-08,199.5,1
2720,21200285,1610612738,1610612755,92.0,0.5329999999999999,0.667,0.286,25.0,32.0,79.0,0.392,0.813,0.235,16.0,36.0,2012-12-08,185.5,0
2730,21200286,1610612748,1610612740,106.0,0.58,0.792,0.636,23.0,33.0,90.0,0.449,0.923,0.444,16.0,34.0,2012-12-08,193.0,1
2740,21200288,1610612741,1610612752,93.0,0.436,1.0,0.5379999999999999,18.0,47.0,85.0,0.321,0.821,0.348,14.0,40.0,2012-12-08,188.0,0
2750,21200289,1610612763,1610612737,83.0,0.429,0.611,0.375,15.0,40.0,93.0,0.442,0.72,0.412,20.0,44.0,2012-12-08,189.0,0
2760,21200290,1610612745,1610612742,109.0,0.486,0.711,0.3429999999999999,28.0,37.0,116.0,0.473,0.8,0.417,24.0,40.0,2012-12-08,209.0,1
2770,21200291,1610612757,1610612758,80.0,0.387,0.778,0.381,16.0,47.0,99.0,0.419,0.818,0.474,22.0,44.0,2012-12-08,197.5,0
2780,21200287,1610612739,1610612765,97.0,0.429,0.765,0.222,19.0,46.0,104.0,0.467,0.758,0.6,17.0,35.0,2012-12-08,187.5,1
2790,21200293,1610612751,1610612749,88.0,0.405,0.7390000000000001,0.28,22.0,44.0,97.0,0.465,0.8,0.4379999999999999,21.0,33.0,2012-12-09,194.5,0
2800,21200294,1610612760,1610612754,104.0,0.487,0.833,0.263,16.0,40.0,93.0,0.4629999999999999,0.846,0.353,13.0,34.0,2012-12-09,196.0,1
2810,21200292,1610612746,1610612761,102.0,0.456,0.706,0.316,21.0,45.0,83.0,0.39,0.765,0.385,22.0,39.0,2012-12-09,201.5,0
2820,21200296,1610612756,1610612753,90.0,0.462,0.722,0.25,22.0,29.0,98.0,0.519,0.722,0.3329999999999999,31.0,44.0,2012-12-09,197.5,0
2830,21200297,1610612747,1610612762,110.0,0.471,0.833,0.536,29.0,39.0,117.0,0.542,0.778,0.3329999999999999,26.0,40.0,2012-12-09,207.5,1
2840,21200295,1610612752,1610612743,112.0,0.43,0.703,0.4,20.0,39.0,106.0,0.556,0.7240000000000001,0.294,18.0,40.0,2012-12-09,204.0,1
2850,21200298,1610612755,1610612765,104.0,0.537,0.522,0.364,23.0,45.0,97.0,0.395,0.848,0.278,18.0,40.0,2012-12-10,186.5,1
2860,21200299,1610612766,1610612744,96.0,0.373,0.7809999999999999,0.346,21.0,39.0,104.0,0.452,0.87,0.4,28.0,46.0,2012-12-10,202.0,0
2870,21200300,1610612748,1610612737,101.0,0.5820000000000001,0.636,0.429,23.0,32.0,92.0,0.4270000000000001,0.95,0.321,16.0,32.0,2012-12-10,198.0,0
2880,21200303,1610612757,1610612761,92.0,0.4039999999999999,0.909,0.0,16.0,48.0,74.0,0.351,0.905,0.143,13.0,45.0,2012-12-10,194.0,0
2890,21200302,1610612742,1610612758,119.0,0.552,0.762,0.35,26.0,38.0,96.0,0.44,0.625,0.444,22.0,43.0,2012-12-10,201.0,1
2900,21200301,1610612745,1610612759,126.0,0.423,0.778,0.5329999999999999,24.0,40.0,134.0,0.522,0.923,0.467,31.0,49.0,2012-12-10,211.5,1
2910,21200308,1610612741,1610612746,89.0,0.402,0.75,0.5,26.0,50.0,94.0,0.4629999999999999,0.696,0.364,19.0,42.0,2012-12-11,189.0,0
2920,21200307,1610612740,1610612764,70.0,0.325,0.636,0.25,14.0,54.0,77.0,0.3289999999999999,0.7829999999999999,0.263,14.0,49.0,2012-12-11,187.5,0
2930,21200306,1610612765,1610612743,94.0,0.42,0.677,0.385,18.0,51.0,101.0,0.4629999999999999,0.618,0.353,22.0,37.0,2012-12-11,203.5,0
2940,21200305,1610612739,1610612747,100.0,0.44,0.5770000000000001,0.407,24.0,43.0,94.0,0.413,0.625,0.259,11.0,54.0,2012-12-11,206.5,0
2950,21200304,1610612751,1610612752,97.0,0.529,0.75,0.222,21.0,37.0,100.0,0.462,0.778,0.5,20.0,35.0,2012-12-11,195.5,1
2960,21200309,1610612761,1610612751,88.0,0.493,0.588,0.222,21.0,31.0,94.0,0.4529999999999999,0.743,0.526,20.0,38.0,2012-12-12,185.5,0
2970,21200311,1610612754,1610612739,96.0,0.41,0.821,0.278,23.0,48.0,81.0,0.3329999999999999,0.72,0.409,19.0,40.0,2012-12-12,189.0,0
2980,21200312,1610612755,1610612741,89.0,0.451,0.455,0.143,19.0,44.0,96.0,0.436,0.923,0.364,24.0,39.0,2012-12-12,181.5,1
2990,21200314,1610612748,1610612744,95.0,0.475,0.8,0.318,18.0,38.0,97.0,0.4629999999999999,0.857,0.375,20.0,41.0,2012-12-12,206.5,0
3000,21200315,1610612738,1610612742,117.0,0.43,0.833,0.273,24.0,42.0,115.0,0.511,0.765,0.348,27.0,50.0,2012-12-12,197.5,1
3010,21200310,1610612753,1610612737,80.0,0.3829999999999999,1.0,0.318,17.0,39.0,86.0,0.4379999999999999,0.625,0.273,16.0,43.0,2012-12-12,190.5,0
3020,21200317,1610612745,1610612764,99.0,0.447,0.733,0.375,19.0,47.0,93.0,0.3929999999999999,0.8,0.28,18.0,46.0,2012-12-12,206.0,0
3030,21200316,1610612749,1610612758,98.0,0.406,0.583,0.353,22.0,60.0,85.0,0.3720000000000001,0.857,0.158,14.0,50.0,2012-12-12,198.0,0
3040,21200321,1610612762,1610612759,99.0,0.488,0.6,0.421,27.0,40.0,96.0,0.425,0.778,0.421,18.0,48.0,2012-12-12,209.5,0
3050,21200320,1610612756,1610612763,82.0,0.382,0.818,0.2269999999999999,20.0,44.0,80.0,0.452,1.0,0.2,19.0,40.0,2012-12-12,194.0,0
3060,21200313,1610612766,1610612746,94.0,0.4270000000000001,0.792,0.313,18.0,44.0,100.0,0.435,0.68,0.391,26.0,48.0,2012-12-12,199.0,0
3070,21200318,1610612760,1610612740,92.0,0.4370000000000001,0.7809999999999999,0.3329999999999999,19.0,43.0,88.0,0.3979999999999999,0.813,0.409,20.0,43.0,2012-12-12,195.5,0
3080,21200319,1610612750,1610612743,108.0,0.4370000000000001,0.8109999999999999,0.143,25.0,44.0,105.0,0.506,0.583,0.4379999999999999,24.0,42.0,2012-12-12,199.0,1
3090,21200324,1610612757,1610612759,98.0,0.455,0.917,0.259,19.0,40.0,90.0,0.4579999999999999,0.72,0.316,23.0,38.0,2012-12-13,200.5,0
3100,21200323,1610612752,1610612747,116.0,0.532,0.667,0.48,25.0,33.0,107.0,0.417,0.862,0.324,13.0,44.0,2012-12-13,205.5,1
3110,21200322,1610612737,1610612766,113.0,0.573,0.565,0.483,28.0,41.0,90.0,0.43,0.8,0.286,22.0,31.0,2012-12-13,191.0,1
3120,21200331,1610612740,1610612750,102.0,0.5379999999999999,0.7,0.4579999999999999,26.0,30.0,113.0,0.534,0.706,0.412,29.0,40.0,2012-12-14,184.0,1
3130,21200325,1610612761,1610612742,95.0,0.405,0.682,0.3329999999999999,22.0,47.0,74.0,0.391,0.87,0.0,17.0,38.0,2012-12-14,194.5,0
3140,21200326,1610612764,1610612747,96.0,0.434,0.8,0.381,19.0,48.0,102.0,0.451,0.7140000000000001,0.276,18.0,45.0,2012-12-14,199.5,0
3150,21200327,1610612754,1610612755,95.0,0.455,0.63,0.5710000000000001,19.0,48.0,85.0,0.4320000000000001,0.75,0.25,20.0,36.0,2012-12-14,179.0,1
3160,21200330,1610612753,1610612744,99.0,0.477,0.727,0.429,26.0,53.0,85.0,0.37,0.909,0.35,19.0,49.0,2012-12-14,193.5,0
3170,21200328,1610612751,1610612765,107.0,0.452,0.813,0.385,20.0,43.0,105.0,0.4039999999999999,0.769,0.313,21.0,54.0,2012-12-14,190.5,1
3180,21200333,1610612760,1610612758,113.0,0.494,1.0,0.429,29.0,43.0,103.0,0.4529999999999999,0.903,0.368,18.0,29.0,2012-12-14,203.0,1
3190,21200332,1610612745,1610612738,101.0,0.487,0.7390000000000001,0.37,23.0,45.0,89.0,0.4,0.765,0.4,22.0,41.0,2012-12-14,207.0,0
3200,21200334,1610612756,1610612762,99.0,0.4579999999999999,0.773,0.462,23.0,43.0,84.0,0.402,0.7140000000000001,0.273,19.0,47.0,2012-12-14,202.0,0
3210,21200335,1610612743,1610612763,99.0,0.522,0.885,0.4,20.0,35.0,94.0,0.415,0.9,0.368,27.0,37.0,2012-12-14,195.0,0
3220,21200329,1610612739,1610612749,86.0,0.395,0.929,0.5,21.0,46.0,90.0,0.3979999999999999,0.7040000000000001,0.3329999999999999,23.0,43.0,2012-12-14,196.5,0
3230,21200337,1610612737,1610612744,93.0,0.369,0.722,0.192,21.0,45.0,115.0,0.495,0.875,0.417,32.0,54.0,2012-12-15,196.5,1
3240,21200336,1610612766,1610612753,98.0,0.462,0.759,0.3329999999999999,18.0,31.0,107.0,0.544,0.8420000000000001,0.294,25.0,43.0,2012-12-15,193.5,1
3250,21200338,1610612752,1610612739,103.0,0.435,0.696,0.371,26.0,41.0,102.0,0.488,0.765,0.375,15.0,45.0,2012-12-15,194.0,1
3260,21200339,1610612748,1610612764,102.0,0.506,0.667,0.296,25.0,43.0,72.0,0.375,0.733,0.35,16.0,40.0,2012-12-15,196.0,0
3270,21200340,1610612765,1610612754,77.0,0.386,0.667,0.231,18.0,41.0,88.0,0.486,0.688,0.292,25.0,42.0,2012-12-15,183.5,0
3280,21200342,1610612750,1610612742,114.0,0.436,0.813,0.261,28.0,48.0,106.0,0.4639999999999999,0.84,0.5,24.0,41.0,2012-12-15,195.5,1
3290,21200345,1610612762,1610612763,86.0,0.419,0.792,0.294,20.0,35.0,99.0,0.447,0.792,0.364,16.0,48.0,2012-12-15,188.5,0
3300,21200341,1610612741,1610612751,83.0,0.44,0.789,0.2,21.0,33.0,82.0,0.387,0.773,0.368,15.0,41.0,2012-12-15,184.0,0
